word	nodeType	synsetCount	unit	count
stop	VERB	22	01x03_-_Prepare_for_the_Interview	1
survive	VERB	4	01x03_-_Prepare_for_the_Interview	1
take	VERB	44	01x03_-_Prepare_for_the_Interview	3
talk	VERB	11	01x03_-_Prepare_for_the_Interview	1
task	VERB	4	01x03_-_Prepare_for_the_Interview	1
tell	VERB	9	01x03_-_Prepare_for_the_Interview	2
thank	VERB	1	01x03_-_Prepare_for_the_Interview	16
think	VERB	14	01x03_-_Prepare_for_the_Interview	6
treat	VERB	10	01x03_-_Prepare_for_the_Interview	2
turn	VERB	38	01x03_-_Prepare_for_the_Interview	1
understand	VERB	5	01x03_-_Prepare_for_the_Interview	1
wag	VERB	3	01x03_-_Prepare_for_the_Interview	1
wait	VERB	6	01x03_-_Prepare_for_the_Interview	2
walk	VERB	17	01x03_-_Prepare_for_the_Interview	1
wander	VERB	5	01x03_-_Prepare_for_the_Interview	1
wanna	VERB	0	01x03_-_Prepare_for_the_Interview	1
want	VERB	9	01x03_-_Prepare_for_the_Interview	3
wash	VERB	21	01x03_-_Prepare_for_the_Interview	1
watch	VERB	13	01x03_-_Prepare_for_the_Interview	2
wear	VERB	12	01x03_-_Prepare_for_the_Interview	1
welcome	VERB	6	01x03_-_Prepare_for_the_Interview	1
wish	VERB	10	01x03_-_Prepare_for_the_Interview	1
wonder	VERB	6	01x03_-_Prepare_for_the_Interview	1
work	VERB	34	01x03_-_Prepare_for_the_Interview	3
yell	VERB	4	01x03_-_Prepare_for_the_Interview	1
affect	VERB	6	01x04_-_The_Prestigious_School_s_Interview	1
answer	VERB	15	01x04_-_The_Prestigious_School_s_Interview	1
anticipate	VERB	6	01x04_-_The_Prestigious_School_s_Interview	4
apologize	VERB	2	01x04_-_The_Prestigious_School_s_Interview	2
appear	VERB	7	01x04_-_The_Prestigious_School_s_Interview	2
apply	VERB	10	01x04_-_The_Prestigious_School_s_Interview	3
ascertain	VERB	4	01x04_-_The_Prestigious_School_s_Interview	1
ask	VERB	7	01x04_-_The_Prestigious_School_s_Interview	4
avoid	VERB	5	01x04_-_The_Prestigious_School_s_Interview	3
be	VERB	14	01x04_-_The_Prestigious_School_s_Interview	6
become	VERB	4	01x04_-_The_Prestigious_School_s_Interview	3
beg	VERB	4	01x04_-_The_Prestigious_School_s_Interview	1
begin	VERB	11	01x04_-_The_Prestigious_School_s_Interview	2
believe	VERB	5	01x04_-_The_Prestigious_School_s_Interview	2
belong	VERB	6	01x04_-_The_Prestigious_School_s_Interview	1
best	VERB	43	01x04_-_The_Prestigious_School_s_Interview	1
bless	VERB	4	01x04_-_The_Prestigious_School_s_Interview	1
break	VERB	75	01x04_-_The_Prestigious_School_s_Interview	1
breathe	VERB	9	01x04_-_The_Prestigious_School_s_Interview	1
call	VERB	41	01x04_-_The_Prestigious_School_s_Interview	3
calm	VERB	8	01x04_-_The_Prestigious_School_s_Interview	2
care	VERB	11	01x04_-_The_Prestigious_School_s_Interview	3
change	VERB	20	01x04_-_The_Prestigious_School_s_Interview	2
check	VERB	38	01x04_-_The_Prestigious_School_s_Interview	1
choose	VERB	3	01x04_-_The_Prestigious_School_s_Interview	3
collect	VERB	8	01x04_-_The_Prestigious_School_s_Interview	1
come	VERB	22	01x04_-_The_Prestigious_School_s_Interview	7
confirm	VERB	5	01x04_-_The_Prestigious_School_s_Interview	1
continue	VERB	10	01x04_-_The_Prestigious_School_s_Interview	1
cook	VERB	7	01x04_-_The_Prestigious_School_s_Interview	3
create	VERB	6	01x04_-_The_Prestigious_School_s_Interview	1
cry	VERB	12	01x04_-_The_Prestigious_School_s_Interview	1
curry	VERB	4	01x04_-_The_Prestigious_School_s_Interview	1
curse	VERB	9	01x04_-_The_Prestigious_School_s_Interview	1
dance	VERB	7	01x04_-_The_Prestigious_School_s_Interview	1
dare	VERB	4	01x04_-_The_Prestigious_School_s_Interview	2
deal	VERB	22	01x04_-_The_Prestigious_School_s_Interview	1
decide	VERB	4	01x04_-_The_Prestigious_School_s_Interview	1
delay	VERB	6	01x04_-_The_Prestigious_School_s_Interview	1
describe	VERB	4	01x04_-_The_Prestigious_School_s_Interview	2
disgrace	VERB	4	01x04_-_The_Prestigious_School_s_Interview	2
displease	VERB	1	01x04_-_The_Prestigious_School_s_Interview	1
do	VERB	16	01x04_-_The_Prestigious_School_s_Interview	19
done	VERB	15	01x04_-_The_Prestigious_School_s_Interview	1
eat	VERB	6	01x04_-_The_Prestigious_School_s_Interview	1
end	VERB	18	01x04_-_The_Prestigious_School_s_Interview	1
enter	VERB	9	01x04_-_The_Prestigious_School_s_Interview	1
escape	VERB	15	01x04_-_The_Prestigious_School_s_Interview	1
excel	VERB	1	01x04_-_The_Prestigious_School_s_Interview	1
excuse	VERB	9	01x04_-_The_Prestigious_School_s_Interview	1
expect	VERB	6	01x04_-_The_Prestigious_School_s_Interview	3
experience	VERB	8	01x04_-_The_Prestigious_School_s_Interview	1
face	VERB	22	01x04_-_The_Prestigious_School_s_Interview	1
fail	VERB	11	01x04_-_The_Prestigious_School_s_Interview	10
fall	VERB	44	01x04_-_The_Prestigious_School_s_Interview	4
fate	VERB	4	01x04_-_The_Prestigious_School_s_Interview	1
feel	VERB	17	01x04_-_The_Prestigious_School_s_Interview	5
figure	VERB	18	01x04_-_The_Prestigious_School_s_Interview	1
file	VERB	9	01x04_-_The_Prestigious_School_s_Interview	1
find	VERB	18	01x04_-_The_Prestigious_School_s_Interview	2
fit	VERB	16	01x04_-_The_Prestigious_School_s_Interview	1
freeze	VERB	14	01x04_-_The_Prestigious_School_s_Interview	1
g-	VERB	0	01x04_-_The_Prestigious_School_s_Interview	1
get	VERB	37	01x04_-_The_Prestigious_School_s_Interview	14
give	VERB	45	01x04_-_The_Prestigious_School_s_Interview	3
go	VERB	35	01x04_-_The_Prestigious_School_s_Interview	19
handle	VERB	7	01x04_-_The_Prestigious_School_s_Interview	1
happen	VERB	5	01x04_-_The_Prestigious_School_s_Interview	3
have	VERB	20	01x04_-_The_Prestigious_School_s_Interview	17
head	VERB	42	01x04_-_The_Prestigious_School_s_Interview	2
hear	VERB	5	01x04_-_The_Prestigious_School_s_Interview	1
help	VERB	12	01x04_-_The_Prestigious_School_s_Interview	1
hide	VERB	6	01x04_-_The_Prestigious_School_s_Interview	1
hit	VERB	24	01x04_-_The_Prestigious_School_s_Interview	1
hop	VERB	9	01x04_-_The_Prestigious_School_s_Interview	1
hurry	VERB	6	01x04_-_The_Prestigious_School_s_Interview	1
hurt	VERB	14	01x04_-_The_Prestigious_School_s_Interview	3
infiltrate	VERB	4	01x04_-_The_Prestigious_School_s_Interview	1
inform	VERB	3	01x04_-_The_Prestigious_School_s_Interview	1
investigate	VERB	2	01x04_-_The_Prestigious_School_s_Interview	1
jab	VERB	6	01x04_-_The_Prestigious_School_s_Interview	1
joke	VERB	6	01x04_-_The_Prestigious_School_s_Interview	1
keep	VERB	25	01x04_-_The_Prestigious_School_s_Interview	3
know	VERB	12	01x04_-_The_Prestigious_School_s_Interview	9
lack	VERB	2	01x04_-_The_Prestigious_School_s_Interview	2
learn	VERB	6	01x04_-_The_Prestigious_School_s_Interview	4
leave	VERB	17	01x04_-_The_Prestigious_School_s_Interview	1
let	VERB	8	01x04_-_The_Prestigious_School_s_Interview	9
like	VERB	11	01x04_-_The_Prestigious_School_s_Interview	3
live	VERB	19	01x04_-_The_Prestigious_School_s_Interview	1
look	VERB	14	01x04_-_The_Prestigious_School_s_Interview	3
lose	VERB	11	01x04_-_The_Prestigious_School_s_Interview	4
love	VERB	10	01x04_-_The_Prestigious_School_s_Interview	3
make	VERB	51	01x04_-_The_Prestigious_School_s_Interview	9
manage	VERB	7	01x04_-_The_Prestigious_School_s_Interview	1
matter	VERB	7	01x04_-_The_Prestigious_School_s_Interview	1
mean	VERB	16	01x04_-_The_Prestigious_School_s_Interview	2
meet	VERB	15	01x04_-_The_Prestigious_School_s_Interview	2
mistake	VERB	5	01x04_-_The_Prestigious_School_s_Interview	1
need	VERB	7	01x04_-_The_Prestigious_School_s_Interview	9
observe	VERB	9	01x04_-_The_Prestigious_School_s_Interview	3
panic	VERB	4	01x04_-_The_Prestigious_School_s_Interview	1
participate	VERB	2	01x04_-_The_Prestigious_School_s_Interview	1
pass	VERB	43	01x04_-_The_Prestigious_School_s_Interview	4
pay	VERB	12	01x04_-_The_Prestigious_School_s_Interview	1
pick	VERB	21	01x04_-_The_Prestigious_School_s_Interview	1
plan	VERB	7	01x04_-_The_Prestigious_School_s_Interview	2
play	VERB	52	01x04_-_The_Prestigious_School_s_Interview	1
practice	VERB	10	01x04_-_The_Prestigious_School_s_Interview	2
prefer	VERB	4	01x04_-_The_Prestigious_School_s_Interview	1
prepare	VERB	8	01x04_-_The_Prestigious_School_s_Interview	3
prevail	VERB	5	01x04_-_The_Prestigious_School_s_Interview	1
prioritize	VERB	1	01x04_-_The_Prestigious_School_s_Interview	1
provoke	VERB	4	01x04_-_The_Prestigious_School_s_Interview	1
pursue	VERB	4	01x04_-_The_Prestigious_School_s_Interview	1
push	VERB	15	01x04_-_The_Prestigious_School_s_Interview	1
rack	VERB	18	01x04_-_The_Prestigious_School_s_Interview	1
recover	VERB	6	01x04_-_The_Prestigious_School_s_Interview	1
remain	VERB	4	01x04_-_The_Prestigious_School_s_Interview	2
remarry	VERB	1	01x04_-_The_Prestigious_School_s_Interview	1
request	VERB	5	01x04_-_The_Prestigious_School_s_Interview	1
respond	VERB	3	01x04_-_The_Prestigious_School_s_Interview	1
restrain	VERB	5	01x04_-_The_Prestigious_School_s_Interview	1
return	VERB	29	01x04_-_The_Prestigious_School_s_Interview	1
reveal	VERB	3	01x04_-_The_Prestigious_School_s_Interview	2
review	VERB	15	01x04_-_The_Prestigious_School_s_Interview	1
save	VERB	12	01x04_-_The_Prestigious_School_s_Interview	1
say	VERB	12	01x04_-_The_Prestigious_School_s_Interview	5
score	VERB	18	01x04_-_The_Prestigious_School_s_Interview	4
see	VERB	25	01x04_-_The_Prestigious_School_s_Interview	9
seem	VERB	4	01x04_-_The_Prestigious_School_s_Interview	1
set	VERB	45	01x04_-_The_Prestigious_School_s_Interview	2
show	VERB	16	01x04_-_The_Prestigious_School_s_Interview	1
shut	VERB	5	01x04_-_The_Prestigious_School_s_Interview	1
slip	VERB	26	01x04_-_The_Prestigious_School_s_Interview	2
snap	VERB	26	01x04_-_The_Prestigious_School_s_Interview	1
speak	VERB	5	01x04_-_The_Prestigious_School_s_Interview	1
spoil	VERB	11	01x04_-_The_Prestigious_School_s_Interview	1
stick	VERB	25	01x04_-_The_Prestigious_School_s_Interview	2
stop	VERB	22	01x04_-_The_Prestigious_School_s_Interview	3
stuff	VERB	14	01x04_-_The_Prestigious_School_s_Interview	1
succeed	VERB	2	01x04_-_The_Prestigious_School_s_Interview	1
sully	VERB	5	01x04_-_The_Prestigious_School_s_Interview	1
suppose	VERB	5	01x04_-_The_Prestigious_School_s_Interview	2
survive	VERB	4	01x04_-_The_Prestigious_School_s_Interview	1
take	VERB	44	01x04_-_The_Prestigious_School_s_Interview	3
teach	VERB	3	01x04_-_The_Prestigious_School_s_Interview	1
tell	VERB	9	01x04_-_The_Prestigious_School_s_Interview	5
test	VERB	13	01x04_-_The_Prestigious_School_s_Interview	2
thank	VERB	1	01x04_-_The_Prestigious_School_s_Interview	8
think	VERB	14	01x04_-_The_Prestigious_School_s_Interview	6
throw	VERB	20	01x04_-_The_Prestigious_School_s_Interview	1
tidy	VERB	5	01x04_-_The_Prestigious_School_s_Interview	1
trudge	VERB	2	01x04_-_The_Prestigious_School_s_Interview	1
try	VERB	10	01x04_-_The_Prestigious_School_s_Interview	4
underestimate	VERB	4	01x04_-_The_Prestigious_School_s_Interview	1
use	VERB	13	01x04_-_The_Prestigious_School_s_Interview	2
vouch	VERB	4	01x04_-_The_Prestigious_School_s_Interview	1
wait	VERB	6	01x04_-_The_Prestigious_School_s_Interview	2
walk	VERB	17	01x04_-_The_Prestigious_School_s_Interview	1
want	VERB	9	01x04_-_The_Prestigious_School_s_Interview	6
waste	VERB	16	01x04_-_The_Prestigious_School_s_Interview	1
watch	VERB	13	01x04_-_The_Prestigious_School_s_Interview	5
wear	VERB	12	01x04_-_The_Prestigious_School_s_Interview	2
work	VERB	34	01x04_-_The_Prestigious_School_s_Interview	3
worry	VERB	8	01x04_-_The_Prestigious_School_s_Interview	2
write	VERB	10	01x04_-_The_Prestigious_School_s_Interview	1
•	VERB	0	01x04_-_The_Prestigious_School_s_Interview	2
accept	VERB	11	01x05_-_Will_They_Pass_or_Fail	6
accord	VERB	6	01x05_-_Will_They_Pass_or_Fail	1
achieve	VERB	1	01x05_-_Will_They_Pass_or_Fail	1
act	VERB	15	01x05_-_Will_They_Pass_or_Fail	1
announce	VERB	4	01x05_-_Will_They_Pass_or_Fail	2
answer	VERB	15	01x05_-_Will_They_Pass_or_Fail	1
appreciate	VERB	5	01x05_-_Will_They_Pass_or_Fail	1
arrange	VERB	7	01x05_-_Will_They_Pass_or_Fail	1
arrive	VERB	2	01x05_-_Will_They_Pass_or_Fail	1
ask	VERB	7	01x05_-_Will_They_Pass_or_Fail	3
await	VERB	1	01x05_-_Will_They_Pass_or_Fail	2
be	VERB	14	01x05_-_Will_They_Pass_or_Fail	4
believe	VERB	5	01x05_-_Will_They_Pass_or_Fail	2
betcha	VERB	0	01x05_-_Will_They_Pass_or_Fail	1
blame	VERB	6	01x05_-_Will_They_Pass_or_Fail	1
bloom	VERB	7	01x05_-_Will_They_Pass_or_Fail	1
blossom	VERB	4	01x05_-_Will_They_Pass_or_Fail	1
borrow	VERB	2	01x05_-_Will_They_Pass_or_Fail	1
break	VERB	75	01x05_-_Will_They_Pass_or_Fail	1
bring	VERB	11	01x05_-_Will_They_Pass_or_Fail	1
buy	VERB	6	01x05_-_Will_They_Pass_or_Fail	2
call	VERB	41	01x05_-_Will_They_Pass_or_Fail	1
calm	VERB	8	01x05_-_Will_They_Pass_or_Fail	2
catch	VERB	39	01x05_-_Will_They_Pass_or_Fail	1
celebrate	VERB	3	01x05_-_Will_They_Pass_or_Fail	1
change	VERB	20	01x05_-_Will_They_Pass_or_Fail	1
come	VERB	22	01x05_-_Will_They_Pass_or_Fail	8
continue	VERB	10	01x05_-_Will_They_Pass_or_Fail	1
decide	VERB	4	01x05_-_Will_They_Pass_or_Fail	1
defeat	VERB	4	01x05_-_Will_They_Pass_or_Fail	1
destroy	VERB	4	01x05_-_Will_They_Pass_or_Fail	1
die	VERB	14	01x05_-_Will_They_Pass_or_Fail	2
do	VERB	16	01x05_-_Will_They_Pass_or_Fail	18
drink	VERB	10	01x05_-_Will_They_Pass_or_Fail	1
exaggerate	VERB	2	01x05_-_Will_They_Pass_or_Fail	1
expect	VERB	6	01x05_-_Will_They_Pass_or_Fail	1
explain	VERB	3	01x05_-_Will_They_Pass_or_Fail	2
face	VERB	22	01x05_-_Will_They_Pass_or_Fail	1
fail	VERB	11	01x05_-_Will_They_Pass_or_Fail	4
find	VERB	18	01x05_-_Will_They_Pass_or_Fail	1
finish	VERB	15	01x05_-_Will_They_Pass_or_Fail	1
follow	VERB	24	01x05_-_Will_They_Pass_or_Fail	1
force	VERB	19	01x05_-_Will_They_Pass_or_Fail	1
gather	VERB	11	01x05_-_Will_They_Pass_or_Fail	1
get	VERB	37	01x05_-_Will_They_Pass_or_Fail	26
give	VERB	45	01x05_-_Will_They_Pass_or_Fail	2
go	VERB	35	01x05_-_Will_They_Pass_or_Fail	20
grow	VERB	10	01x05_-_Will_They_Pass_or_Fail	1
guess	VERB	6	01x05_-_Will_They_Pass_or_Fail	1
hand	VERB	16	01x05_-_Will_They_Pass_or_Fail	1
hang	VERB	18	01x05_-_Will_They_Pass_or_Fail	1
happen	VERB	5	01x05_-_Will_They_Pass_or_Fail	2
have	VERB	20	01x05_-_Will_They_Pass_or_Fail	16
hear	VERB	5	01x05_-_Will_They_Pass_or_Fail	3
help	VERB	12	01x05_-_Will_They_Pass_or_Fail	2
hit	VERB	24	01x05_-_Will_They_Pass_or_Fail	1
hurt	VERB	14	01x05_-_Will_They_Pass_or_Fail	1
infiltrate	VERB	4	01x05_-_Will_They_Pass_or_Fail	1
inquire	VERB	3	01x05_-_Will_They_Pass_or_Fail	1
k*ll	VERB	0	01x05_-_Will_They_Pass_or_Fail	1
keep	VERB	25	01x05_-_Will_They_Pass_or_Fail	1
kidnap	VERB	1	01x05_-_Will_They_Pass_or_Fail	2
know	VERB	12	01x05_-_Will_They_Pass_or_Fail	7
leave	VERB	17	01x05_-_Will_They_Pass_or_Fail	3
let	VERB	8	01x05_-_Will_They_Pass_or_Fail	10
like	VERB	11	01x05_-_Will_They_Pass_or_Fail	2
listen	VERB	3	01x05_-_Will_They_Pass_or_Fail	2
look	VERB	14	01x05_-_Will_They_Pass_or_Fail	8
make	VERB	51	01x05_-_Will_They_Pass_or_Fail	9
mean	VERB	16	01x05_-_Will_They_Pass_or_Fail	4
meet	VERB	15	01x05_-_Will_They_Pass_or_Fail	2
mind	VERB	13	01x05_-_Will_They_Pass_or_Fail	1
need	VERB	7	01x05_-_Will_They_Pass_or_Fail	5
order	VERB	24	01x05_-_Will_They_Pass_or_Fail	1
pass	VERB	43	01x05_-_Will_They_Pass_or_Fail	4
perform	VERB	4	01x05_-_Will_They_Pass_or_Fail	1
place	VERB	32	01x05_-_Will_They_Pass_or_Fail	1
play	VERB	52	01x05_-_Will_They_Pass_or_Fail	2
post	VERB	23	01x05_-_Will_They_Pass_or_Fail	1
prepare	VERB	8	01x05_-_Will_They_Pass_or_Fail	2
presume	VERB	4	01x05_-_Will_They_Pass_or_Fail	1
promise	VERB	6	01x05_-_Will_They_Pass_or_Fail	1
protect	VERB	2	01x05_-_Will_They_Pass_or_Fail	1
put	VERB	10	01x05_-_Will_They_Pass_or_Fail	2
regard	VERB	10	01x05_-_Will_They_Pass_or_Fail	2
remodel	VERB	2	01x05_-_Will_They_Pass_or_Fail	1
rent	VERB	9	01x05_-_Will_They_Pass_or_Fail	1
repeat	VERB	7	01x05_-_Will_They_Pass_or_Fail	1
reply	VERB	3	01x05_-_Will_They_Pass_or_Fail	1
request	VERB	5	01x05_-_Will_They_Pass_or_Fail	1
restore	VERB	5	01x05_-_Will_They_Pass_or_Fail	1
run	VERB	57	01x05_-_Will_They_Pass_or_Fail	1
save	VERB	12	01x05_-_Will_They_Pass_or_Fail	13
say	VERB	12	01x05_-_Will_They_Pass_or_Fail	4
seat	VERB	16	01x05_-_Will_They_Pass_or_Fail	1
see	VERB	25	01x05_-_Will_They_Pass_or_Fail	5
seem	VERB	4	01x05_-_Will_They_Pass_or_Fail	1
settle	VERB	23	01x05_-_Will_They_Pass_or_Fail	1
sniffle	VERB	3	01x05_-_Will_They_Pass_or_Fail	2
spare	VERB	13	01x05_-_Will_They_Pass_or_Fail	1
speak	VERB	5	01x05_-_Will_They_Pass_or_Fail	1
stand	VERB	24	01x05_-_Will_They_Pass_or_Fail	3
start	VERB	22	01x05_-_Will_They_Pass_or_Fail	4
steal	VERB	5	01x05_-_Will_They_Pass_or_Fail	1
step	VERB	21	01x05_-_Will_They_Pass_or_Fail	3
strike	VERB	27	01x05_-_Will_They_Pass_or_Fail	1
suffer	VERB	11	01x05_-_Will_They_Pass_or_Fail	1
suppose	VERB	5	01x05_-_Will_They_Pass_or_Fail	1
take	VERB	44	01x05_-_Will_They_Pass_or_Fail	5
talk	VERB	11	01x05_-_Will_They_Pass_or_Fail	1
tally	VERB	7	01x05_-_Will_They_Pass_or_Fail	1
teach	VERB	3	01x05_-_Will_They_Pass_or_Fail	1
tell	VERB	9	01x05_-_Will_They_Pass_or_Fail	2
thank	VERB	1	01x05_-_Will_They_Pass_or_Fail	5
think	VERB	14	01x05_-_Will_They_Pass_or_Fail	5
try	VERB	10	01x05_-_Will_They_Pass_or_Fail	1
turn	VERB	38	01x05_-_Will_They_Pass_or_Fail	1
underestimate	VERB	4	01x05_-_Will_They_Pass_or_Fail	1
use	VERB	13	01x05_-_Will_They_Pass_or_Fail	1
wait	VERB	6	01x05_-_Will_They_Pass_or_Fail	8
wanna	VERB	0	01x05_-_Will_They_Pass_or_Fail	3
want	VERB	9	01x05_-_Will_They_Pass_or_Fail	8
warn	VERB	4	01x05_-_Will_They_Pass_or_Fail	1
waste	VERB	16	01x05_-_Will_They_Pass_or_Fail	1
win	VERB	6	01x05_-_Will_They_Pass_or_Fail	1
withdraw	VERB	12	01x05_-_Will_They_Pass_or_Fail	4
worry	VERB	8	01x05_-_Will_They_Pass_or_Fail	1
accompany	VERB	4	01x06_-_The_Friendship_Scheme	1
achieve	VERB	1	01x06_-_The_Friendship_Scheme	1
admire	VERB	2	01x06_-_The_Friendship_Scheme	1
announce	VERB	4	01x06_-_The_Friendship_Scheme	1
appear	VERB	7	01x06_-_The_Friendship_Scheme	1
apply	VERB	10	01x06_-_The_Friendship_Scheme	1
ask	VERB	7	01x06_-_The_Friendship_Scheme	2
attend	VERB	5	01x06_-_The_Friendship_Scheme	3
award	VERB	5	01x06_-_The_Friendship_Scheme	1
be	VERB	14	01x06_-_The_Friendship_Scheme	7
become	VERB	4	01x06_-_The_Friendship_Scheme	7
brief	VERB	6	01x06_-_The_Friendship_Scheme	1
bring	VERB	11	01x06_-_The_Friendship_Scheme	1
broaden	VERB	4	01x06_-_The_Friendship_Scheme	1
bully	VERB	5	01x06_-_The_Friendship_Scheme	1
buy	VERB	6	01x06_-_The_Friendship_Scheme	1
call	VERB	41	01x06_-_The_Friendship_Scheme	4
care	VERB	11	01x06_-_The_Friendship_Scheme	1
cause	VERB	7	01x06_-_The_Friendship_Scheme	1
change	VERB	20	01x06_-_The_Friendship_Scheme	1
choose	VERB	3	01x06_-_The_Friendship_Scheme	1
come	VERB	22	01x06_-_The_Friendship_Scheme	5
consider	VERB	9	01x06_-_The_Friendship_Scheme	2
control	VERB	19	01x06_-_The_Friendship_Scheme	1
cook	VERB	7	01x06_-_The_Friendship_Scheme	1
cost	VERB	5	01x06_-_The_Friendship_Scheme	1
count	VERB	12	01x06_-_The_Friendship_Scheme	1
cover	VERB	36	01x06_-_The_Friendship_Scheme	1
cry	VERB	12	01x06_-_The_Friendship_Scheme	1
curse	VERB	9	01x06_-_The_Friendship_Scheme	1
depend	VERB	2	01x06_-_The_Friendship_Scheme	1
destroy	VERB	4	01x06_-_The_Friendship_Scheme	1
die	VERB	14	01x06_-_The_Friendship_Scheme	1
dirty	VERB	13	01x06_-_The_Friendship_Scheme	1
do	VERB	16	01x06_-_The_Friendship_Scheme	20
earn	VERB	2	01x06_-_The_Friendship_Scheme	2
eat	VERB	6	01x06_-_The_Friendship_Scheme	1
embarrass	VERB	2	01x06_-_The_Friendship_Scheme	1
end	VERB	18	01x06_-_The_Friendship_Scheme	1
enrol	VERB	1	01x06_-_The_Friendship_Scheme	1
ensure	VERB	2	01x06_-_The_Friendship_Scheme	1
expect	VERB	6	01x06_-_The_Friendship_Scheme	1
expel	VERB	4	01x06_-_The_Friendship_Scheme	1
face	VERB	22	01x06_-_The_Friendship_Scheme	1
fall	VERB	44	01x06_-_The_Friendship_Scheme	2
feel	VERB	17	01x06_-_The_Friendship_Scheme	1
fill	VERB	11	01x06_-_The_Friendship_Scheme	2
fire	VERB	18	01x06_-_The_Friendship_Scheme	2
fix	VERB	17	01x06_-_The_Friendship_Scheme	1
fool	VERB	7	01x06_-_The_Friendship_Scheme	1
forget	VERB	4	01x06_-_The_Friendship_Scheme	1
gather	VERB	11	01x06_-_The_Friendship_Scheme	1
get	VERB	37	01x06_-_The_Friendship_Scheme	17
give	VERB	45	01x06_-_The_Friendship_Scheme	1
go	VERB	35	01x06_-_The_Friendship_Scheme	34
greet	VERB	4	01x06_-_The_Friendship_Scheme	1
grow	VERB	10	01x06_-_The_Friendship_Scheme	3
guess	VERB	6	01x06_-_The_Friendship_Scheme	3
hand	VERB	16	01x06_-_The_Friendship_Scheme	1
happen	VERB	5	01x06_-_The_Friendship_Scheme	4
have	VERB	20	01x06_-_The_Friendship_Scheme	17
head	VERB	42	01x06_-_The_Friendship_Scheme	2
hear	VERB	5	01x06_-_The_Friendship_Scheme	3
help	VERB	12	01x06_-_The_Friendship_Scheme	2
hire	VERB	5	01x06_-_The_Friendship_Scheme	2
hit	VERB	24	01x06_-_The_Friendship_Scheme	1
hold	VERB	45	01x06_-_The_Friendship_Scheme	2
hurt	VERB	14	01x06_-_The_Friendship_Scheme	1
invite	VERB	9	01x06_-_The_Friendship_Scheme	1
keep	VERB	25	01x06_-_The_Friendship_Scheme	1
kidnap	VERB	1	01x06_-_The_Friendship_Scheme	1
know	VERB	12	01x06_-_The_Friendship_Scheme	9
laugh	VERB	4	01x06_-_The_Friendship_Scheme	1
leave	VERB	17	01x06_-_The_Friendship_Scheme	5
let	VERB	8	01x06_-_The_Friendship_Scheme	12
like	VERB	11	01x06_-_The_Friendship_Scheme	1
listen	VERB	3	01x06_-_The_Friendship_Scheme	3
look	VERB	14	01x06_-_The_Friendship_Scheme	11
lose	VERB	11	01x06_-_The_Friendship_Scheme	1
love	VERB	10	01x06_-_The_Friendship_Scheme	1
maintain	VERB	10	01x06_-_The_Friendship_Scheme	1
make	VERB	51	01x06_-_The_Friendship_Scheme	11
manage	VERB	7	01x06_-_The_Friendship_Scheme	1
marry	VERB	2	01x06_-_The_Friendship_Scheme	1
mean	VERB	16	01x06_-_The_Friendship_Scheme	4
meet	VERB	15	01x06_-_The_Friendship_Scheme	1
mind	VERB	13	01x06_-_The_Friendship_Scheme	1
mock	VERB	4	01x06_-_The_Friendship_Scheme	1
move	VERB	21	01x06_-_The_Friendship_Scheme	2
need	VERB	7	01x06_-_The_Friendship_Scheme	4
offer	VERB	16	01x06_-_The_Friendship_Scheme	1
owe	VERB	3	01x06_-_The_Friendship_Scheme	1
pay	VERB	12	01x06_-_The_Friendship_Scheme	2
pick	VERB	21	01x06_-_The_Friendship_Scheme	2
plan	VERB	7	01x06_-_The_Friendship_Scheme	2
play	VERB	52	01x06_-_The_Friendship_Scheme	2
prefer	VERB	4	01x06_-_The_Friendship_Scheme	1
prepare	VERB	8	01x06_-_The_Friendship_Scheme	1
present	VERB	18	01x06_-_The_Friendship_Scheme	1
prove	VERB	9	01x06_-_The_Friendship_Scheme	1
punch	VERB	6	01x06_-_The_Friendship_Scheme	3
put	VERB	10	01x06_-_The_Friendship_Scheme	1
quit	VERB	5	01x06_-_The_Friendship_Scheme	1
raise	VERB	31	01x06_-_The_Friendship_Scheme	1
range	VERB	17	01x06_-_The_Friendship_Scheme	1
reach	VERB	13	01x06_-_The_Friendship_Scheme	1
realize	VERB	6	01x06_-_The_Friendship_Scheme	1
receive	VERB	13	01x06_-_The_Friendship_Scheme	3
require	VERB	4	01x06_-_The_Friendship_Scheme	1
reserve	VERB	11	01x06_-_The_Friendship_Scheme	1
result	VERB	7	01x06_-_The_Friendship_Scheme	1
review	VERB	15	01x06_-_The_Friendship_Scheme	1
ruin	VERB	12	01x06_-_The_Friendship_Scheme	1
run	VERB	57	01x06_-_The_Friendship_Scheme	1
rush	VERB	16	01x06_-_The_Friendship_Scheme	1
sauté	VERB	0	01x06_-_The_Friendship_Scheme	1
save	VERB	12	01x06_-_The_Friendship_Scheme	1
say	VERB	12	01x06_-_The_Friendship_Scheme	7
scar	VERB	3	01x06_-_The_Friendship_Scheme	1
scare	VERB	4	01x06_-_The_Friendship_Scheme	1
see	VERB	25	01x06_-_The_Friendship_Scheme	7
sell	VERB	9	01x06_-_The_Friendship_Scheme	1
send	VERB	8	01x06_-_The_Friendship_Scheme	1
shine	VERB	11	01x06_-_The_Friendship_Scheme	1
shitty	VERB	1	01x06_-_The_Friendship_Scheme	1
shop	VERB	7	01x06_-_The_Friendship_Scheme	1
